ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,AGEADMINISTERED_MONTHS
TZA,United Republic of Tanzania,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,W10,
TZA,United Republic of Tanzania,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,W14,
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st Contact,
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,6.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,Unknown,General/routine,NATIONAL,+M1,1.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,Unknown,General/routine,NATIONAL,+M6,6.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,Unknown,General/routine,NATIONAL,1st Contact,
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,Unknown,General/routine,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,Unknown,General/routine,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st Contact,
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,12.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,6.0
TZA,United Republic of Tanzania,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,1.0
UGA,Uganda,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
UGA,Uganda,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
UGA,Uganda,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,W10,
UGA,Uganda,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,W14,
UGA,Uganda,AFRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,SUBNATIONAL,1st contact,
UGA,Uganda,AFRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,SUBNATIONAL,+M1,1.0
UGA,Uganda,AFRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,ADULTS,Adults,SUBNATIONAL,+M5,5.0
UGA,Uganda,AFRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
UGA,Uganda,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10,120.0
UGA,Uganda,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,6.0
UGA,Uganda,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,W6,
UGA,Uganda,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,W14,
UGA,Uganda,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
UGA,Uganda,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,Unknown,General/routine,NATIONAL,M18,18.0
UGA,Uganda,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,Unknown,General/routine,NATIONAL,B,
UGA,Uganda,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,Unknown,General/routine,NATIONAL,W6,
UGA,Uganda,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,W10,
UGA,Uganda,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,W14,
UGA,Uganda,AFRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
UGA,Uganda,AFRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,W10,
UGA,Uganda,AFRO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,W14,
UGA,Uganda,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
UGA,Uganda,AFRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,W10,
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,6.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,12.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,12.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,Unknown,General/routine,NATIONAL,Y15-Y49,
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,Unknown,General/routine,NATIONAL,+M1,1.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,Unknown,General/routine,NATIONAL,+M6,6.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,Unknown,General/routine,NATIONAL,+Y1,12.0
UGA,Uganda,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,Unknown,General/routine,NATIONAL,+Y1,12.0
UGA,Uganda,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,Unknown,General/routine,NATIONAL,M9,9.0
UKR,Ukraine,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,D3,
UKR,Ukraine,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,B_CHILD_W,General/routine,NATIONAL,Y6,72.0
UKR,Ukraine,EURO,2023.0,DTWP,DTwP (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
UKR,Ukraine,EURO,2023.0,DTWP,DTwP (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
UKR,Ukraine,EURO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
UKR,Ukraine,EURO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
UKR,Ukraine,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,D1,
UKR,Ukraine,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
UKR,Ukraine,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
UKR,Ukraine,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,Unknown,General/routine,NATIONAL,M12,12.0
UKR,Ukraine,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
UKR,Ukraine,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
UKR,Ukraine,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
UKR,Ukraine,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
UKR,Ukraine,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,>=M6,
UKR,Ukraine,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
UKR,Ukraine,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
UKR,Ukraine,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
UKR,Ukraine,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
UKR,Ukraine,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y6,72.0
UKR,Ukraine,EURO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
UKR,Ukraine,EURO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,M18,18.0
UKR,Ukraine,EURO,2023.0,OPV,OPV (Oral polio vaccine),5.0,Unknown,General/routine,NATIONAL,Y6,72.0
UKR,Ukraine,EURO,2023.0,OPV,OPV (Oral polio vaccine),6.0,Unknown,General/routine,NATIONAL,Y14,168.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y26,312.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,Y36,432.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,Y46,552.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,Y56,672.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,ADULTS,Adults,NATIONAL,Y66,792.0
UKR,Ukraine,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_ADO_F,General/routine,NATIONAL,Y16,192.0
URY,Uruguay,AMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
URY,Uruguay,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
URY,Uruguay,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5,60.0
URY,Uruguay,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
URY,Uruguay,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y10,
URY,Uruguay,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y10,
URY,Uruguay,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,Unknown,General/routine,NATIONAL,M21,21.0
URY,Uruguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y12,
URY,Uruguay,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
URY,Uruguay,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
URY,Uruguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11,132.0
URY,Uruguay,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,6.0
URY,Uruguay,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y9-Y26,
URY,Uruguay,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
URY,Uruguay,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,M6-Y2,
URY,Uruguay,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,>=Y3,
URY,Uruguay,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
URY,Uruguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,Unknown,General/routine,NATIONAL,Y5,60.0
URY,Uruguay,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
URY,Uruguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,M15,15.0
URY,Uruguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),Not Specified,>=Y5,
URY,Uruguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),Not Specified,>=Y5,
URY,Uruguay,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
URY,Uruguay,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
URY,Uruguay,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,Y1,12.0
URY,Uruguay,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y45,540.0
URY,Uruguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y65,780.0
URY,Uruguay,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11,132.0
URY,Uruguay,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,HW,Health workers,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
URY,Uruguay,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,Y1,12.0
URY,Uruguay,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y5,60.0
URY,Uruguay,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,M9-Y60,
USA,United States of America,AMRO,2023.0,ANTHRAX,Anthrax vaccine,1.0,RISKGROUPS,Risk group(s),Not Specified,Not Specified,
USA,United States of America,AMRO,2023.0,CHOLERA,Cholera vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y2-Y18,
USA,United States of America,AMRO,2023.0,CHOLERA,Cholera vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y2-Y18,
USA,United States of America,AMRO,2023.0,DENGUE,Dengue vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,Y9,108.0
USA,United States of America,AMRO,2023.0,DENGUE,Dengue vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+M6,6.0
USA,United States of America,AMRO,2023.0,DENGUE,Dengue vaccine,3.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+M6,6.0
USA,United States of America,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
USA,United States of America,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
USA,United States of America,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
USA,United States of America,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,Y4,48.0
USA,United States of America,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
USA,United States of America,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
USA,United States of America,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
USA,United States of America,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15,15.0
USA,United States of America,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4,48.0
USA,United States of America,AMRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
USA,United States of America,AMRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
USA,United States of America,AMRO,2023.0,DTAPHEPBIPV,DTaP-HepB-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
USA,United States of America,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
USA,United States of America,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
USA,United States of America,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
USA,United States of America,AMRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
USA,United States of America,AMRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
USA,United States of America,AMRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
USA,United States of America,AMRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15,15.0
USA,United States of America,AMRO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,Y4,48.0
USA,United States of America,AMRO,2023.0,EBOLA,Ebola vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y18,216.0
USA,United States of America,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,ADULTS,Adults,NATIONAL,Y19,228.0
USA,United States of America,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,ADULTS,Adults,NATIONAL,+M6,6.0
USA,United States of America,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Y18,216.0
USA,United States of America,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
USA,United States of America,AMRO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,6.0
USA,United States of America,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
USA,United States of America,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,Unknown,General/routine,NATIONAL,M18,18.0
USA,United States of America,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,NATIONAL,Y19,228.0
USA,United States of America,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1.0
